Sim: 4
ID: 150
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.000624237 0.060002032 8689.497293930 0.976919844 
0.000629544 0.060002032 8719.589293129 0.978224941 
0.000634850 0.060002032 8752.328047685 0.979557358 
0.000640154 0.060002032 8787.555158668 0.980906823 
0.000645456 0.060002032 8825.057198058 0.982260856 
0.000650757 0.060002032 8864.572973202 0.983605394 
0.000656057 0.060002032 8905.867844724 0.984936555 
0.000661354 0.060002032 8948.638923191 0.986282111 
0.000666650 0.060002032 8992.468335466 0.987624391 
0.000671944 0.060002032 9037.018302770 0.988949955 
0.000677236 0.060002032 9081.959291874 0.990246522 
0.000682525 0.060002032 9126.981368593 0.991503305 
0.000687812 0.060002032 9171.800879689 0.992711126 
0.000693096 0.060002032 9216.164672987 0.993862425 
0.000698377 0.060002032 9259.852070627 0.994951180 
0.000703655 0.060002032 9302.674972436 0.995972771 
0.000708930 0.060002032 9344.476540995 0.996923805 
0.000714201 0.060002032 9385.128922321 0.997801924 
0.000719469 0.060002032 9424.530408747 0.998605619 
0.000724733 0.060002032 9462.602375358 0.999334054 
0.000729993 0.060002032 9499.286238988 0.999986916 
0.000735249 0.060002032 9534.539181327 1.000563959 
0.000740501 0.060002032 9568.334136092 1.001064888 
0.000745749 0.060002032 9600.657618733 1.001489959 
0.000750993 0.060002032 9631.506494517 1.001839827 
0.000756233 0.060002032 9660.886511785 1.002115473 
0.000761470 0.060002032 9688.811066307 1.002318149 
0.000766703 0.060002032 9715.300221772 1.002449338 
0.000771932 0.060002032 9740.379936041 1.002510720 
0.000777158 0.060002032 9764.081442406 1.002504157 
0.000782381 0.060002032 9786.440738126 1.002431674 
0.000787601 0.060002032 9807.498137997 1.002295449 
0.000792817 0.060002032 9827.297858018 1.002097803 
0.000798032 0.060002032 9845.887602425 1.001841189 
0.000803243 0.060002032 9863.318135909 1.001528180 
0.000808453 0.060002032 9879.642830992 1.001161456 
0.000813660 0.060002032 9894.917187671 1.000743789 
0.000818865 0.060002032 9909.198328283 1.000278021 
0.000824069 0.060002032 9922.544772487 0.999767095 
0.000829270 0.060002032 9935.017185850 0.999214529 
0.000834471 0.060002032 9946.675021379 0.998624146 
0.000839670 0.060002032 9957.577139364 0.997999892 
0.000844868 0.060002032 9967.781401214 0.997345809 
0.000850065 0.060002032 9977.344175476 0.996665998 
0.000855261 0.060002032 9986.319867087 0.995964572 
0.000860456 0.060002032 9994.760465813 0.995245611 
0.000865651 0.060002032 10002.715110202 0.994513112 
0.000870845 0.060002032 10010.229662589 0.993770941 
0.000876039 0.060002032 10017.346291056 0.993022789 
0.000881233 0.060002032 10024.103055794 0.992272122 
0.000886426 0.060002032 10030.533499819 0.991522139 
0.000891619 0.060002032 10036.666247276 0.990775736 
0.000896812 0.060002032 10042.524616226 0.990035467 
0.000902005 0.060002032 10048.126256462 0.989303517 
0.000907199 0.060002032 10053.482826191 0.988581681 
0.000912392 0.060002032 10058.599723912 0.987871347 
0.000917585 0.060002032 10063.475893328 0.987173492 
0.000922779 0.060002032 10068.103719361 0.986488684 
0.000927973 0.060002032 10072.469032258 0.985817091 
0.000933167 0.060002032 10076.551234374 0.985158505 
0.000938362 0.060002032 10080.323560611 0.984512368 
0.000943557 0.060002032 10083.753478935 0.983877808 
0.000948753 0.060002032 10086.803232110 0.983253688 
0.000953949 0.060002032 10089.430516122 0.982638653 
0.000959146 0.060002032 10091.589285146 0.982031184 
0.000964343 0.060002032 10093.230667482 0.981429658 
0.000969541 0.060002032 10094.303972205 0.980832409 
0.000974739 0.060002032 10094.757762378 0.980237787 
0.000979938 0.060002032 10094.540967875 0.979644215 
0.000985138 0.060002032 10093.604009263 0.979050247 
0.000990339 0.060002032 10091.899903775 0.978454615 
0.000995541 0.060002032 10089.385325193 0.977856277 
0.001000744 0.060002032 10086.021591331 0.977254450 
0.001005948 0.060002032 10081.808595259 0.976654670 
0.001011152 0.060002032 10076.705997185 0.976067061 
0.001016358 0.060002032 10070.677114242 0.975489956 
0.001021566 0.060002032 10063.709597564 0.974923264 
0.001026774 0.060002032 10055.798636059 0.974367134 
0.001031984 0.060002032 10046.947378372 0.973821945 
0.001037196 0.060002032 10037.166982158 0.973288284 
0.001042409 0.060002032 10026.476517892 0.972766921 
0.001047624 0.060002032 10014.902735990 0.972258776 
0.001052841 0.060002032 10002.479708263 0.971764890 
0.001058059 0.060002032 9989.248356817 0.971286387 
0.001063280 0.060002032 9975.255885102 0.970824447 
0.001068502 0.060002032 9960.555126878 0.970380265 
0.001073726 0.060002032 9945.203829442 0.969955026 
0.001078953 0.060002032 9929.263887437 0.969549876 
0.001084182 0.060002032 9912.800543390 0.969165891 
0.001089413 0.060002032 9895.881571197 0.968804060 
0.001094647 0.060002032 9878.576457761 0.968465259 
0.001099882 0.060002032 9860.955596452 0.968150243 
0.001105121 0.060002032 9843.089505280 0.967859625 
0.001110361 0.060002032 9825.048081683 0.967593873 
0.001115605 0.060002032 9806.899904397 0.967353301 
0.001120850 0.060002032 9788.711591342 0.967138067 
0.001126099 0.060002032 9770.547221009 0.966948173 
0.001131349 0.060002032 9752.467823286 0.966783468 
0.001136602 0.060002032 9734.530944092 0.966643654 
0.001141858 0.060002032 9716.790286613 0.966528289 
0.001147116 0.060002032 9699.295430372 0.966436804 
0.001152377 0.060002032 9682.091627848 0.966368504 
0.001157640 0.060002032 9665.219676918 0.966322587 
0.001162906 0.060002032 9648.715866093 0.966298153 
0.001168174 0.060002032 9632.611988282 0.966294220 
0.001173444 0.060002032 9616.935417847 0.966309732 
0.001178716 0.060002032 9601.709244817 0.966343582 
0.001183991 0.060002032 9586.952459530 0.966394618 
0.001189267 0.060002032 9572.680180536 0.966461658 
0.001194546 0.060002032 9558.903918361 0.966543509 
0.001199827 0.060002032 9545.631867723 0.966638970 
0.001205110 0.060002032 9532.869220948 0.966746852 
0.001210394 0.060002032 9520.618495635 0.966865986 
0.001215681 0.060002032 9508.879870043 0.966995232 
